title,chrome,firefox,safari,resvg,batik,inkscape,librsvg,svgnet,qtsvg,ladybird
structure/symbol/opacity-on-symbol-with-viewBox.svg,1,1,1,1,1,1,2,0,2,2
structure/symbol/opacity-on-symbol.svg,1,1,1,1,1,1,2,0,1,2
structure/symbol/opacity-on-use-and-symbol.svg,1,1,1,1,1,1,2,0,1,2
structure/symbol/opacity-on-use.svg,1,1,1,1,1,1,1,0,1,2
structure/symbol/simple-case.svg,1,1,1,1,1,1,1,1,1,2
structure/symbol/unused-symbol.svg,1,1,1,1,1,1,1,1,1,2
structure/symbol/with-custom-use-size.svg,1,1,1,1,1,2,1,2,2,2
structure/symbol/with-overflow-visible.svg,1,1,1,1,1,1,1,1,1,1
structure/symbol/with-transform-on-use-no-size.svg,1,1,1,1,1,1,1,0,1,2
structure/symbol/with-transform-on-use.svg,1,1,1,1,1,2,1,2,2,2
structure/symbol/with-transform.svg,1,2,1,1,1,2,1,2,2,2
structure/symbol/with-viewBox-and-custom-use-rect.svg,1,1,1,1,1,2,1,2,2,2
structure/symbol/with-viewBox-and-custom-use-size.svg,1,1,1,1,1,2,1,2,2,2
structure/symbol/with-viewBox.svg,1,1,1,1,1,1,1,2,2,2
structure/systemLanguage/en-GB.svg,1,2,2,1,1,2,1,1,1,1
structure/systemLanguage/en-US.svg,1,1,2,1,1,2,1,1,1,1
structure/systemLanguage/en.svg,1,1,2,1,1,2,1,1,1,1
structure/systemLanguage/on-clipPath.svg,1,1,2,1,1,1,1,1,2,1
structure/systemLanguage/on-defs.svg,2,1,2,1,1,1,1,1,1,2
structure/systemLanguage/on-linearGradient.svg,1,1,1,1,1,1,1,1,1,2
structure/systemLanguage/on-svg.svg,2,2,1,1,3,1,2,2,2,2
structure/systemLanguage/on-tspan.svg,1,2,2,1,1,2,2,2,2,2
structure/systemLanguage/ru-Ru.svg,1,2,1,1,1,1,2,2,2,2
structure/systemLanguage/ru-en.svg,1,1,2,1,1,2,1,1,1,1
structure/transform/default.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/direct-transform.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/empty.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/extra-spaces.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/matrix-no-commas.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/matrix.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/nested-transforms-1.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/nested-transforms-2.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/numeric-character-references.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/rotate-at-position.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/rotate.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/scale-without-Y.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/scale.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/skewX.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/skewY.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/transform-list.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/translate-without-Y.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/translate.svg,1,1,1,1,1,1,1,1,1,1
structure/transform/zeroed-matrix.svg,1,1,1,1,1,1,1,1,1,1
structure/transform-origin/bottom.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/center.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/keyword-length.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/left.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/length-percent.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/length-px.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/no-transform.svg,1,1,1,1,2,2,2,0,2,1
structure/transform-origin/on-clippath-objectBoundingBox.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/on-clippath.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/on-gradient-object-bounding-box.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/on-gradient-user-space-on-use.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/on-group.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/on-image.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/on-pattern-object-bounding-box.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/on-pattern-user-space-on-use.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/on-shape.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/on-text-path.svg,1,2,1,1,2,2,2,0,2,2
structure/transform-origin/on-text.svg,1,1,2,1,2,2,2,0,2,2
structure/transform-origin/right-bottom.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/right.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/top-left.svg,1,1,1,1,2,2,2,0,2,1
structure/transform-origin/top.svg,1,1,1,1,2,2,2,0,2,2
structure/transform-origin/transform-on-parent.svg,1,1,1,1,2,2,2,0,2,1
structure/use/cSS-rules.svg,1,1,1,1,1,1,1,1,1,2
structure/use/complex-style-resolving-order.svg,1,1,1,1,1,1,1,2,1,1
structure/use/display-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/duplicated-IDs.svg,1,1,1,1,1,1,1,1,2,2
structure/use/fill-opacity-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/from-defs.svg,1,1,1,1,1,1,1,1,1,2
structure/use/href-without-the-xlink-namespace.svg,1,1,1,1,3,2,1,1,1,1
structure/use/indirect-recursive-1.svg,1,1,1,1,3,1,1,1,2,2
structure/use/indirect-recursive-2.svg,1,1,1,1,3,1,2,1,2,2
structure/use/indirect-recursive-3.svg,1,1,1,1,3,1,2,1,2,2
structure/use/indirect.svg,1,1,1,1,1,1,1,0,1,2
structure/use/nested-recursive-1.svg,1,1,1,1,3,1,1,1,1,2
structure/use/nested-recursive-2.svg,1,1,1,1,3,1,1,1,1,2
structure/use/nested-xlink-to-svg-element-with-rect-and-size.svg,1,1,1,1,1,2,2,0,2,2
structure/use/non-linear-order.svg,1,1,1,1,1,1,1,1,1,2
structure/use/opacity-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/position-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/recursive.svg,1,1,1,1,3,1,1,1,2,2
structure/use/self-recursive.svg,1,1,1,1,3,1,1,1,2,2
structure/use/simple-case.svg,1,1,1,1,1,1,1,1,1,2
structure/use/stroke-opacity-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/style-inheritance-1.svg,1,1,1,1,1,1,1,1,1,2
structure/use/style-inheritance-2.svg,1,1,1,1,1,1,1,1,1,2
structure/use/style-inheritance-3.svg,1,1,1,1,1,1,1,1,1,2
structure/use/transform-attribute-1.svg,1,1,1,1,1,1,1,1,1,2
structure/use/transform-attribute-2.svg,1,1,1,1,1,1,1,1,1,2
structure/use/transform-inheritance.svg,1,1,1,1,1,1,1,1,1,2
structure/use/with-currentColor.svg,1,1,1,1,1,1,1,1,2,2
structure/use/with-size.svg,1,1,1,1,1,1,1,1,1,2
structure/use/xlink-to-a-child-of-a-non-SVG-element.svg,1,1,1,1,3,2,1,1,1,2
structure/use/xlink-to-a-child-of-an-invalid-element.svg,1,1,1,1,1,1,1,1,1,2
structure/use/xlink-to-an-external-file.svg,2,2,2,2,1,1,2,1,2,1
structure/use/xlink-to-an-invalid-element-1.svg,1,1,1,1,3,1,1,1,1,2
structure/use/xlink-to-an-invalid-element-2.svg,1,1,1,1,3,1,1,1,1,2
structure/use/xlink-to-an-invalid-element-3.svg,1,1,1,1,3,1,1,1,1,2
structure/use/xlink-to-svg-element-with-rect-only-width.svg,1,1,1,1,1,2,2,0,2,2
structure/use/xlink-to-svg-element-with-rect.svg,1,1,1,1,1,2,2,0,2,2
structure/use/xlink-to-svg-element-with-viewBox.svg,1,1,1,1,1,1,1,0,2,2
structure/use/xlink-to-svg-element-with-width-height-on-use.svg,1,1,1,1,1,2,1,0,2,2
structure/use/xlink-to-svg-element-with-x-y-on-use.svg,1,1,1,1,1,1,1,0,2,2
structure/use/xlink-to-svg-element.svg,1,1,1,1,1,1,1,0,2,2
text/alignment-baseline/after-edge.svg,0,0,0,0,0,0,0,0,0,0
text/alignment-baseline/alphabetic.svg,1,2,1,1,2,2,2,0,2,1
text/alignment-baseline/auto.svg,1,2,1,1,2,2,2,0,2,1
text/alignment-baseline/baseline.svg,0,0,0,0,0,0,0,0,0,0
text/alignment-baseline/before-edge.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/central.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/hanging-and-baseline-shift-eq-20-on-tspan.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/hanging-on-tspan.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/hanging-on-vertical.svg,1,2,1,2,2,2,2,0,2,2
text/alignment-baseline/hanging-with-underline.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/hanging.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/ideographic.svg,0,0,0,0,0,0,0,0,0,0
text/alignment-baseline/inherit.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/mathematical.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/middle-on-textPath.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/middle.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/text-after-edge.svg,0,0,0,0,0,0,0,0,0,0
text/alignment-baseline/text-before-edge.svg,1,2,1,1,2,2,2,0,2,2
text/alignment-baseline/two-textPath-with-middle-on-first.svg,1,2,1,1,2,2,2,0,2,2
text/baseline-shift/-10.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/-50percent.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/0.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/10.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/2mm.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/50percent.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/baseline.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/deeply-nested-super.svg,1,2,2,1,2,1,1,2,2,2
text/baseline-shift/inheritance-1.svg,2,1,2,1,2,2,2,2,2,1
text/baseline-shift/inheritance-2.svg,1,1,1,1,1,2,2,1,2,1
text/baseline-shift/inheritance-3.svg,2,1,2,1,2,2,2,2,2,1
text/baseline-shift/inheritance-4.svg,1,1,1,1,1,2,2,1,2,2
text/baseline-shift/inheritance-5.svg,1,1,1,1,1,2,2,1,2,2
text/baseline-shift/invalid-value.svg,1,1,1,1,1,1,1,3,2,2
text/baseline-shift/mixed-nested.svg,1,2,1,1,2,1,1,2,2,2
text/baseline-shift/nested-length.svg,1,2,2,1,2,1,1,2,2,2
text/baseline-shift/nested-super.svg,1,2,2,1,2,1,1,2,2,2
text/baseline-shift/nested-with-baseline-1.svg,1,2,2,1,2,1,1,1,2,2
text/baseline-shift/nested-with-baseline-2.svg,1,2,2,1,2,1,1,2,2,2
text/baseline-shift/sub.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/super.svg,1,2,1,1,1,1,1,1,2,2
text/baseline-shift/with-rotate.svg,1,2,1,1,1,1,2,1,2,2
text/direction/rtl-with-vertical-writing-mode.svg,0,0,0,0,0,0,0,0,0,0
text/direction/rtl.svg,1,1,1,2,2,1,1,2,2,2
text/dominant-baseline/alignment-baseline-and-baseline-shift-on-tspans.svg,1,2,1,1,2,2,2,2,2,2
text/dominant-baseline/alignment-baseline=baseline-on-tspan.svg,1,2,2,1,2,1,2,2,2,2
text/dominant-baseline/alphabetic.svg,1,1,1,1,2,1,2,2,2,1
text/dominant-baseline/auto.svg,1,1,1,1,2,1,2,2,2,1
text/dominant-baseline/central.svg,1,1,1,1,2,2,2,2,2,2
text/dominant-baseline/complex.svg,1,2,1,1,2,2,2,2,2,2
text/dominant-baseline/different-alignment-baseline-on-tspan.svg,1,2,1,1,2,2,2,2,2,2
text/dominant-baseline/dummy-tspan.svg,1,2,2,1,2,1,2,2,2,2
text/dominant-baseline/equal-alignment-baseline-on-tspan.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/hanging.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/ideographic.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/inherit.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/mathematical.svg,1,1,1,1,2,2,2,2,2,2
text/dominant-baseline/middle.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/nested.svg,1,2,1,1,2,2,2,2,2,2
text/dominant-baseline/no-change.svg,1,2,1,1,2,1,2,2,2,2
text/dominant-baseline/reset-size.svg,0,0,0,0,0,0,0,0,0,0
text/dominant-baseline/sequential.svg,1,2,1,1,2,2,2,2,2,2
text/dominant-baseline/text-after-edge.svg,1,1,1,1,2,1,2,2,2,2
text/dominant-baseline/text-before-edge.svg,1,1,1,1,2,2,2,2,2,2
text/dominant-baseline/use-script.svg,0,0,0,0,0,0,0,0,0,0
text/font/font-shorthand.svg,1,1,1,1,1,1,1,0,2,2
text/font/simple-case.svg,2,2,2,2,1,2,2,2,2,2
text/font-family/bold-sans-serif.svg,1,1,1,1,1,1,1,1,1,2
text/font-family/cursive.svg,1,1,1,1,2,1,2,2,2,2
text/font-family/double-quoted.svg,1,1,1,1,1,1,1,0,1,1
text/font-family/fallback-1.svg,1,1,1,1,1,1,1,2,1,1
text/font-family/fallback-2.svg,1,1,1,1,1,1,1,1,1,1
text/font-family/fantasy.svg,1,1,1,1,2,1,1,2,2,2
text/font-family/font-list.svg,1,1,1,1,1,1,1,1,1,2
text/font-family/monospace.svg,1,1,1,1,1,1,1,1,2,2
text/font-family/noto-sans.svg,1,1,1,1,1,1,1,1,1,2
text/font-family/sans-serif.svg,1,1,1,1,1,1,1,1,2,2
text/font-family/serif.svg,1,1,1,1,1,1,1,1,2,2
text/font-family/source-sans-pro.svg,1,1,1,1,1,1,1,1,1,2
text/font-kerning/arabic-script.svg,1,1,1,1,2,2,2,0,2,2
text/font-kerning/as-property.svg,1,1,1,1,2,2,2,0,2,2
text/font-kerning/none.svg,1,1,1,1,2,2,2,0,2,2
text/font-size/em-nested-and-mixed.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/em-on-the-root-element.svg,1,1,1,1,1,1,1,1,2,1
text/font-size/em.svg,1,1,1,1,1,1,1,1,2,1
text/font-size/ex-nested-and-mixed.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/ex-on-the-root-element.svg,1,1,1,1,1,1,1,1,2,1
text/font-size/ex.svg,1,1,1,1,1,1,1,1,2,1
text/font-size/inheritance.svg,1,1,1,1,1,1,1,1,1,1
text/font-size/mixed-values.svg,1,1,1,1,1,1,1,2,2,2
text/font-size/named-value-without-a-parent.svg,1,1,1,1,1,1,1,1,1,1
text/font-size/named-value.svg,1,1,1,1,1,1,1,2,2,2
text/font-size/negative-size.svg,0,0,0,0,0,0,0,3,0,0
text/font-size/nested-percent-values-1.svg,1,1,1,1,1,1,1,2,2,2
text/font-size/nested-percent-values-2.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/percent-value-without-a-parent.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/percent-value.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/simple-case.svg,1,1,1,1,1,1,1,1,1,1
text/font-size/zero-size-on-parent-1.svg,1,1,1,1,1,1,1,1,1,2
text/font-size/zero-size-on-parent-2.svg,1,1,1,1,1,1,1,1,1,1
text/font-size/zero-size-on-parent-3.svg,1,1,1,1,1,1,1,2,2,1
text/font-size/zero-size.svg,1,1,1,1,1,1,1,2,2,1
text/font-size-adjust/simple-case.svg,2,1,1,2,2,2,2,2,2,2
text/font-stretch/extra-condensed.svg,1,1,1,1,1,1,2,0,2,2
text/font-stretch/inherit.svg,1,1,1,1,1,1,2,2,2,2
text/font-stretch/narrower.svg,2,2,2,1,2,2,1,2,2,2
text/font-style/inherit.svg,1,1,1,1,1,1,1,1,1,2
text/font-style/italic.svg,1,1,1,1,1,1,1,1,1,2
text/font-style/oblique.svg,1,1,1,1,1,1,1,1,1,2
text/font-variant/inherit.svg,1,1,1,1,2,1,2,2,2,2
text/font-variant/small-caps.svg,1,1,1,1,2,1,2,2,2,0
text/font-weight/650.svg,1,1,1,2,2,2,1,1,1,0
text/font-weight/700.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/bold.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/bolder-with-clamping.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/bolder-without-parent.svg,1,1,1,1,2,1,1,1,2,0
text/font-weight/bolder.svg,1,1,1,1,2,1,1,1,1,0
text/font-weight/inherit.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/invalid-number-1.svg,1,1,1,1,1,1,1,1,2,0
text/font-weight/lighter-with-clamping.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/lighter-without-parent.svg,1,1,1,1,1,1,1,1,1,0
text/font-weight/lighter.svg,1,1,1,1,2,2,1,2,1,0
text/font-weight/normal.svg,1,1,1,1,1,1,1,1,1,0
text/glyph-orientation-horizontal/simple-case.svg,2,2,2,2,1,2,2,2,2,2
text/glyph-orientation-vertical/simple-case.svg,2,2,1,2,1,2,2,2,2,2
text/kerning/0.svg,2,2,2,1,2,2,2,0,2,2
text/kerning/10percent.svg,2,2,2,2,1,2,2,2,2,3
text/lengthAdjust/spacingAndGlyphs.svg,1,1,1,1,1,1,2,0,2,2
text/lengthAdjust/text-on-path.svg,1,2,1,1,1,2,2,0,2,2
text/lengthAdjust/vertical.svg,1,1,2,1,2,2,2,0,2,2
text/lengthAdjust/with-underline.svg,1,1,1,1,1,2,2,0,2,2
text/letter-spacing/-3.svg,1,1,1,1,1,1,1,1,2,2
text/letter-spacing/0.svg,1,1,1,1,1,1,1,1,2,1
text/letter-spacing/1mm.svg,1,1,1,1,1,1,1,1,2,2
text/letter-spacing/3.svg,1,1,1,1,1,1,1,1,2,2
text/letter-spacing/5percent.svg,2,2,1,1,1,2,1,2,2,2
text/letter-spacing/filter-bbox.svg,2,2,1,1,2,2,2,0,2,2
text/letter-spacing/large-negative.svg,0,0,0,0,0,0,0,0,0,0
text/letter-spacing/mixed-scripts.svg,2,2,2,1,2,2,2,2,2,2
text/letter-spacing/mixed-spacing.svg,1,1,1,1,1,1,2,2,2,2
text/letter-spacing/non-ASCII-character.svg,2,2,1,1,2,1,1,1,1,2
text/letter-spacing/normal.svg,1,1,1,1,1,1,1,1,2,2
text/letter-spacing/on-Arabic.svg,2,2,2,1,2,2,2,2,2,2
text/text/bidi-reordering.svg,1,1,1,1,2,1,1,1,2,2
text/text/complex-grapheme-split-by-tspan.svg,0,0,0,0,0,0,0,0,0,0
text/text/complex-graphemes-and-coordinates-list.svg,2,1,2,2,2,2,1,2,1,2
text/text/complex-graphemes.svg,1,1,1,1,2,1,1,1,1,2
text/text/compound-emojis-and-coordinates-list.svg,2,1,2,2,2,2,2,2,2,2
text/text/compound-emojis.svg,1,1,1,2,2,2,2,2,2,2
text/text/dx-and-dy-instead-of-x-and-y.svg,1,1,1,1,1,1,1,1,2,0
text/text/dx-and-dy-with-less-values-than-characters.svg,1,1,1,1,1,1,2,1,2,2
text/text/dx-and-dy-with-more-values-than-characters.svg,1,1,1,1,1,1,2,1,2,2
text/text/dx-and-dy-with-multiple-values.svg,1,1,1,1,1,1,2,1,2,2
text/text/em-and-ex-coordinates.svg,1,1,1,1,1,1,1,2,2,2
text/text/emojis.svg,1,1,1,1,2,2,2,2,2,2
text/text/escaped-text-1.svg,1,1,1,1,1,1,1,1,1,1
text/text/escaped-text-2.svg,1,1,1,1,1,1,1,1,1,1
text/text/escaped-text-3.svg,1,1,1,1,1,1,1,1,1,1
text/text/escaped-text-4.svg,1,1,1,1,1,1,1,1,1,1
text/text/fill-rule=evenodd.svg,1,1,1,1,2,2,1,2,1,2
text/text/filter-bbox.svg,1,1,1,1,2,2,2,0,1,2
text/text/ligatures-handling-in-mixed-fonts-1.svg,1,1,1,1,2,1,2,0,1,2
text/text/ligatures-handling-in-mixed-fonts-2.svg,1,1,1,1,2,1,2,0,1,2
text/text/mm-coordinates.svg,1,1,1,1,1,1,1,1,2,2
text/text/nested.svg,1,1,1,1,1,2,1,2,2,1
text/text/no-coordinates.svg,1,1,1,1,1,1,1,1,1,1
text/text/percent-value-on-dx-and-dy.svg,1,1,1,1,1,1,1,0,2,2
text/text/percent-value-on-x-and-y.svg,1,1,1,1,1,1,1,2,2,2
text/text/real-text-height.svg,1,1,1,1,2,2,2,0,2,1
text/text/rotate-on-Arabic.svg,0,0,0,0,0,2,2,2,2,2
text/text/rotate-with-an-invalid-angle.svg,2,1,2,1,3,2,2,1,2,1
text/text/rotate-with-less-values-than-characters.svg,1,1,1,1,2,1,2,1,2,2
text/text/rotate-with-more-values-than-characters.svg,1,1,1,1,1,1,2,1,2,2
text/text/rotate-with-multiple-values-and-complex-text.svg,1,1,2,1,2,2,2,2,2,2
text/text/rotate-with-multiple-values-underline-and-pattern.svg,1,1,2,1,2,1,2,2,2,2
text/text/rotate-with-multiple-values.svg,1,1,1,1,1,1,2,1,2,2
text/text/rotate.svg,1,1,1,1,1,1,2,1,2,0
text/text/simple-case.svg,1,1,1,1,1,1,1,1,1,1
text/text/transform.svg,1,1,1,1,1,1,1,1,1,1
text/text/x-and-y-with-dx-and-dy-lists.svg,1,1,1,1,1,1,2,1,2,2
text/text/x-and-y-with-dx-and-dy.svg,1,1,1,1,1,1,1,1,2,1
text/text/x-and-y-with-less-values-than-characters.svg,1,1,1,1,1,1,2,1,2,2
text/text/x-and-y-with-more-values-than-characters.svg,1,1,1,1,1,1,2,1,2,2
text/text/x-and-y-with-multiple-values-and-arabic-text.svg,1,2,2,1,2,2,2,2,2,2
text/text/x-and-y-with-multiple-values-and-tspan.svg,1,1,1,1,1,1,2,1,2,2
text/text/x-and-y-with-multiple-values.svg,1,1,1,1,1,1,2,1,2,2
text/text/xml-lang=ja.svg,1,1,1,2,2,2,2,0,2,2
text/text/xml-space.svg,1,1,3,1,1,1,1,1,1,1
text/text/zalgo.svg,1,1,2,1,2,1,1,2,1,2
text/text-anchor/coordinates-list.svg,1,2,1,2,2,1,2,2,2,2
text/text-anchor/end-on-text.svg,1,1,1,1,1,1,1,1,1,2
text/text-anchor/end-with-letter-spacing.svg,2,2,1,1,2,1,1,0,2,2
text/text-anchor/inheritance-1.svg,1,1,1,1,1,1,1,2,1,2
text/text-anchor/inheritance-2.svg,1,1,2,1,1,2,2,2,2,2
text/text-anchor/inheritance-3.svg,2,2,2,1,1,2,2,2,2,2
text/text-anchor/invalid-value-on-text.svg,1,1,1,1,1,1,1,1,1,1
text/text-anchor/middle-on-text.svg,1,1,1,1,1,1,1,1,1,1
text/text-anchor/on-the-first-tspan.svg,1,1,1,1,1,1,2,2,2,2
text/text-anchor/on-tspan-with-arabic.svg,1,2,2,1,2,2,1,1,2,2
text/text-anchor/on-tspan.svg,1,1,1,1,1,2,1,1,2,1
text/text-anchor/start-on-text.svg,1,1,1,1,1,1,1,1,1,1
text/text-anchor/text-anchor-not-on-text-chunk.svg,1,1,1,1,1,1,1,2,1,2
text/text-decoration/all-types-inline-comma-separated.svg,1,1,1,1,1,2,1,0,2,1
text/text-decoration/all-types-inline-no-spaces.svg,1,1,1,1,1,1,1,0,2,1
text/text-decoration/all-types-inline.svg,1,1,1,1,1,1,1,0,2,2
text/text-decoration/all-types-nested.svg,1,2,1,1,2,2,2,2,2,2
text/text-decoration/indirect-with-multiple-colors.svg,2,2,2,1,2,2,2,0,2,2
text/text-decoration/indirect.svg,1,1,1,1,1,1,2,0,2,2
text/text-decoration/line-through.svg,1,1,1,1,1,1,2,2,2,2
text/text-decoration/outside-the-text-element.svg,2,2,1,1,2,2,2,1,2,2
text/text-decoration/overline.svg,1,1,1,1,1,1,1,2,2,2
text/text-decoration/style-resolving-1.svg,1,2,1,1,1,1,2,2,2,2
text/text-decoration/style-resolving-2.svg,2,2,1,1,2,2,2,2,2,0
text/text-decoration/style-resolving-3.svg,1,1,1,1,1,1,2,2,2,2
text/text-decoration/style-resolving-4.svg,2,1,1,2,2,2,2,0,2,2
text/text-decoration/tspan-decoration.svg,1,2,1,1,1,2,2,2,2,2
text/text-decoration/underline-with-dy-list-1.svg,1,1,1,1,2,1,2,1,2,2
text/text-decoration/underline-with-dy-list-2.svg,1,1,2,1,2,1,2,1,2,2
text/text-decoration/underline-with-rotate-list-3.svg,1,1,1,1,2,2,2,1,2,2
text/text-decoration/underline-with-rotate-list-4.svg,1,1,2,1,2,2,2,1,2,2
text/text-decoration/underline-with-y-list.svg,1,1,1,1,2,1,2,1,2,2
text/text-decoration/underline.svg,1,1,1,1,1,1,1,1,2,2
text/text-decoration/with-textLength-on-a-single-character.svg,1,1,1,1,1,2,1,0,2,2
text/text-rendering/geometricPrecision.svg,2,1,1,2,2,2,2,1,2,1
text/text-rendering/on-tspan.svg,2,1,2,1,1,2,2,1,2,2
text/text-rendering/optimizeLegibility.svg,2,1,1,1,1,2,2,1,2,1
text/text-rendering/optimizeSpeed.svg,2,2,1,1,1,2,2,1,2,1
text/text-rendering/with-underline.svg,2,1,1,1,1,2,1,2,2,2
text/textLength/150-on-parent.svg,1,1,1,1,1,1,2,0,2,1
text/textLength/150-on-tspan.svg,1,2,1,1,1,2,2,0,2,2
text/textLength/150.svg,1,1,1,1,1,1,2,0,2,2
text/textLength/40mm.svg,1,1,1,1,1,1,2,0,2,2
text/textLength/75percent.svg,1,1,1,1,1,2,2,0,2,2
text/textLength/arabic-with-lengthAdjust.svg,1,1,1,1,1,2,2,0,2,2
text/textLength/arabic.svg,1,2,2,1,2,2,2,0,2,2
text/textLength/inherit.svg,1,1,1,1,3,1,2,0,2,1
text/textLength/negative.svg,1,1,1,1,3,2,2,0,2,1
text/textLength/on-a-single-tspan.svg,1,2,2,1,2,2,2,0,2,2
text/textLength/on-text-and-tspan.svg,2,2,1,1,1,2,2,0,2,2
text/textLength/zero.svg,2,1,2,1,1,1,2,0,2,2
text/textPath/closed-path.svg,1,1,1,1,1,1,2,1,2,2
text/textPath/complex.svg,0,0,0,0,3,0,1,2,0,0
text/textPath/dy-with-tiny-coordinates.svg,2,1,2,1,2,2,2,2,2,2
text/textPath/invalid-link.svg,1,1,1,1,3,2,2,3,2,2
text/textPath/invalid-textPath-in-the-middle.svg,2,2,1,1,3,2,2,3,2,2
text/textPath/link-to-rect.svg,2,2,1,1,3,1,2,3,2,2
text/textPath/m-A-path.svg,1,1,1,1,1,1,2,1,2,2
text/textPath/m-L-Z-path.svg,1,2,1,1,1,1,2,3,2,2
text/textPath/method=stretch.svg,2,2,2,2,2,2,2,1,2,2
text/textPath/mixed-children-1.svg,2,2,1,1,1,2,2,2,2,2
text/textPath/mixed-children-2.svg,2,2,1,1,1,2,2,2,2,0
text/textPath/nested.svg,1,1,1,1,2,2,2,2,2,2
text/textPath/no-link.svg,1,1,1,1,3,2,2,3,2,1
text/textPath/path-with-ClosePath.svg,1,1,1,1,1,2,2,3,2,2
text/textPath/path-with-subpaths-and-startOffset.svg,1,1,1,1,1,1,2,3,2,2
text/textPath/path-with-subpaths.svg,1,1,1,1,1,1,2,3,2,2
text/textPath/side=right.svg,2,1,2,2,2,1,2,0,2,2
text/textPath/simple-case.svg,1,1,1,1,1,1,2,1,2,2
text/textPath/spacing=auto.svg,2,2,2,2,2,2,2,1,2,2
